OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
OTU97_1940;size=65	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_3350;size=113	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Hymenochaetales	Hymenochaetales		Hymenochaetales	Hymenochaetaceae	Hymenochaetaceae		Hymenochaetaceae		Fuscoporia		Fuscoporia		Fuscoporia ferruginosa 		Fuscoporia ferruginosa 
OTU97_3246;size=38	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_5758;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_5429;size=10	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
OTU97_5448;size=6	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_2663;size=155	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_6758;size=3	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
OTU97_4171;size=18	Fungi	Fungi	Fungi	Fungi																								
OTU97_5078;size=16		Fungi	Fungi	Fungi																								
OTU97_4927;size=8	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Arthoniomycetes		Arthoniomycetes		Lichenostigmatales		Lichenostigmatales		Phaeococcomycetaceae		Phaeococcomycetaceae		Phaeococcomyces		Phaeococcomyces		Phaeococcomyces sp 		Phaeococcomyces sp 
OTU97_5153;size=7	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_5401;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_3322;size=41	Fungi	Fungi	Fungi	Fungi																								
OTU97_2322;size=49	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_3374;size=23	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Diaporthales	Diaporthales		Diaporthales												
OTU97_1110;size=258	Fungi	Fungi	Fungi	Fungi																								
OTU97_2228;size=167	Fungi	Fungi	Fungi	Fungi																								
OTU97_1361;size=369	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_2234;size=206	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Sordariales	Sordariales		Sordariales		Lasiosphaeriaceae		Lasiosphaeriaceae								
OTU97_6022;size=4	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes		Glomeromycetes	Diversisporales	Diversisporales		Diversisporales	Diversisporaceae	Diversisporaceae		Diversisporaceae		Diversispora		Diversispora				
OTU97_5465;size=6	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_5052;size=17	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
OTU97_2617;size=47	Fungi	Fungi	Fungi	Fungi																								
OTU97_3057;size=26	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2368;size=95	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_3267;size=22	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1054;size=690	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
OTU97_964;size=232	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Botryosphaeriales	Botryosphaeriales		Botryosphaeriales												
OTU97_1608;size=93	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2265;size=49	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_455;size=1780	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae	Exophiala	Exophiala		Exophiala		Exophiala sp 		Exophiala sp 
OTU97_648;size=1560	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes																
OTU97_4496;size=9	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Agaricales		Agaricales												
OTU97_3421;size=45	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1306;size=125	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
OTU97_1730;size=109	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1590;size=95	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1329;size=198	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5573;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_1338;size=906	Fungi	Fungi	Fungi	Fungi																								
OTU97_3652;size=16	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Magnaporthales		Magnaporthales		Magnaporthaceae		Magnaporthaceae								
OTU97_6333;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_6600;size=3	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_1515;size=409	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_2876;size=30	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Hymenochaetales	Hymenochaetales		Hymenochaetales	Hymenochaetaceae	Hymenochaetaceae		Hymenochaetaceae	Phellinus	Phellinus		Phellinus				
OTU97_2803;size=46	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales		Bionectriaceae		Bionectriaceae		Clonostachys		Clonostachys		Clonostachys rosea 		Clonostachys rosea 
OTU97_3549;size=18	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
OTU97_356;size=1645	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_5699;size=5	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_3114;size=30	Fungi	Fungi	Fungi	Fungi																								
OTU97_4229;size=11	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_1156;size=156	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales												
OTU97_6779;size=3	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_6195;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
OTU97_1866;size=70	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Gigasporales	Gigasporales	Gigasporales	Gigasporales	Gigasporaceae	Gigasporaceae	Gigasporaceae	Gigasporaceae	Gigaspora	Gigaspora		Gigaspora		Gigaspora margarita 		Gigaspora margarita 
OTU97_6139;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales												
OTU97_3968;size=22	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes																
OTU97_1440;size=371	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_4552;size=26	Fungi	Fungi	Fungi	Fungi																								
OTU97_2539;size=39	Fungi	Fungi	Fungi	Fungi																								
OTU97_6951;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_1561;size=98	Fungi	Fungi	Fungi	Fungi																								
OTU97_4184;size=17	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_1415;size=132	Fungi	Fungi	Fungi	Fungi																								
OTU97_4466;size=13	Fungi	Fungi	Fungi	Fungi																								
OTU97_7229;size=2	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Pucciniomycetes		Pucciniomycetes																
OTU97_5226;size=11	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_6581;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes																
OTU97_5321;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_5462;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Myrmecridiales	Myrmecridiales		Myrmecridiales	Myrmecridiaceae	Myrmecridiaceae		Myrmecridiaceae	Myrmecridium	Myrmecridium		Myrmecridium				
OTU97_2883;size=228	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales	Diatrypaceae	Diatrypaceae		Diatrypaceae								
OTU97_4737;size=8	Fungi	Fungi	Fungi	Fungi																								
OTU97_5454;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_4042;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_914;size=625	Fungi	Fungi	Fungi	Fungi																								
OTU97_5630;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_6187;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_6314;size=3	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota		Cystobasidiomycetes		Cystobasidiomycetes		Naohideales		Naohideales		Naohideaceae		Naohideaceae		Naohidea		Naohidea		Naohidea sebacea 		Naohidea sebacea 
OTU97_6862;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
OTU97_5435;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Diaporthales	Diaporthales		Diaporthales	Diaporthaceae			Diaporthaceae	Diaporthe			Diaporthe				
OTU97_3528;size=18	Fungi	Fungi	Fungi	Fungi																								
OTU97_5744;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_5032;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_126;size=7356	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Archaeorhizomycetes		Archaeorhizomycetes																
OTU97_2320;size=169	Fungi	Fungi	Fungi	Fungi																								
OTU97_1948;size=64	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales		Saccharomycetaceae		Saccharomycetaceae		Issatchenkia		Issatchenkia		Issatchenkia orientalis 		Issatchenkia orientalis 
OTU97_6469;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_6731;size=3	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales	Tricholomataceae	Tricholomataceae		Tricholomataceae	Mycena	Mycena		Mycena				
OTU97_5190;size=18	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_5540;size=5	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_5474;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_6642;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Sordariomycetes			Sordariomycetes																
OTU97_4361;size=23	Fungi	Fungi	Fungi	Fungi																								
OTU97_1958;size=64	Fungi	Fungi	Fungi	Fungi																								
OTU97_2389;size=44	Fungi	Fungi	Fungi	Fungi																								
OTU97_264;size=1228	Fungi	Fungi	Fungi	Fungi																								
OTU97_357;size=615	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
OTU97_4458;size=18	Fungi	Fungi	Fungi	Fungi																								
OTU97_6354;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_6981;size=2	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales		Psathyrellaceae		Psathyrellaceae								
OTU97_6140;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_6652;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_3815;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_3539;size=18	Fungi	Fungi	Fungi	Fungi																								
OTU97_743;size=258	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_1311;size=607	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_120;size=4162	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Filobasidiales	Filobasidiales		Filobasidiales	Filobasidiaceae	Filobasidiaceae		Filobasidiaceae	Naganishia	Naganishia		Naganishia		Naganishia albida 		Naganishia albida 
OTU97_390;size=543	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota																				
OTU97_1541;size=580	Fungi	Fungi	Fungi	Fungi																								
OTU97_794;size=240	Fungi	Fungi	Fungi	Fungi																								
OTU97_2644;size=159	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
OTU97_6423;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_6792;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_1607;size=93	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales	Cuniculitremaceae	Cuniculitremaceae		Cuniculitremaceae	Kockovaella	Kockovaella		Kockovaella				
OTU97_5264;size=6	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_3291;size=54	Fungi	Fungi	Fungi	Fungi																								
OTU97_288;size=779	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_4269;size=28	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
OTU97_5073;size=9	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
OTU97_7026;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_1003;size=498	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales		Meruliaceae		Meruliaceae		Phlebia		Phlebia				
OTU97_1017;size=338	Fungi	Fungi	Fungi	Fungi																								
OTU97_2027;size=86	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2183;size=55	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_2393;size=174	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales			Xylariales												
OTU97_1257;size=131	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_899;size=355	Fungi	Fungi	Fungi	Fungi																								
OTU97_1713;size=332	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Sordariales		Sordariales												
OTU97_355;size=851	Fungi	Fungi	Fungi	Fungi																								
OTU97_1313;size=785	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_3907;size=33	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_5404;size=15	Fungi	Fungi	Fungi	Fungi																								
OTU97_2985;size=48	Fungi	Fungi	Fungi	Fungi																								
OTU97_3050;size=26	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes																
OTU97_1968;size=130	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales	Glomerales	Glomerales	Glomeraceae	Glomeraceae	Glomeraceae	Glomeraceae								
OTU97_1532;size=100	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1062;size=164	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_6186;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_4355;size=10	Fungi	Fungi	Fungi	Fungi																								
OTU97_57;size=13232	Fungi	Fungi	Fungi	Fungi																								
OTU97_1178;size=150	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales	Mycosphaerellaceae	Mycosphaerellaceae		Mycosphaerellaceae								
OTU97_5886;size=16	Fungi	Fungi	Fungi	Fungi																								
OTU97_1876;size=101	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1355;size=472	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_6807;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_3303;size=52	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Tremellomycetes		Tremellomycetes		Tremellales		Tremellales												
OTU97_6192;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2890;size=59	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_4823;size=8	Fungi	Fungi	Fungi	Fungi																								
OTU97_4535;size=9	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_3667;size=16	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales		Herpotrichiellaceae		Herpotrichiellaceae								
OTU97_4654;size=9	Fungi	Fungi	Fungi	Fungi																								
OTU97_1402;size=287	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Nectriaceae		Nectriaceae								
OTU97_2537;size=39	Fungi	Fungi	Fungi	Fungi																								
OTU97_6939;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_4134;size=33	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
OTU97_6589;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_2342;size=162	Fungi	Fungi	Fungi	Fungi																								
OTU97_6289;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_1704;size=167	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Boliniales	Boliniales		Boliniales	Incertae_sedis			Incertae_sedis	Rhexoacrodictys			Rhexoacrodictys	Rhexoacrodictys fimicola 			Rhexoacrodictys fimicola 
OTU97_5002;size=13	Fungi	Fungi	Fungi	Fungi																								
OTU97_2944;size=49	Fungi	Fungi	Fungi	Fungi																								
OTU97_5151;size=7	Fungi	Fungi	Fungi	Fungi																								
OTU97_5403;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_903;size=205	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_4776;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_5265;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_600;size=495	Fungi	Fungi	Fungi	Fungi																								
OTU97_1903;size=74	Fungi	Fungi	Fungi	Fungi																								
OTU97_2717;size=62	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
OTU97_6616;size=3	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Trichosporonales	Trichosporonales		Trichosporonales	Trichosporonaceae	Trichosporonaceae		Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon		Cutaneotrichosporon		Cutaneotrichosporon smithiae 		Cutaneotrichosporon smithiae 
OTU97_4945;size=16	Fungi	Fungi	Fungi	Fungi																								
OTU97_6340;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_6568;size=3	Fungi	Fungi	Fungi	Fungi																								
OTU97_3286;size=118	Fungi	Fungi	Fungi	Fungi																								
OTU97_2337;size=46	Fungi	Fungi	Fungi	Fungi																								
OTU97_2324;size=47	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_3497;size=35	Fungi	Fungi	Fungi	Fungi																								
OTU97_3521;size=18	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_3970;size=19	Fungi	Fungi	Fungi	Fungi																								
OTU97_2314;size=67	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Hymenochaetales		Hymenochaetales		Schizoporaceae		Schizoporaceae		Hyphodontia		Hyphodontia		Hyphodontia subdetritica 		Hyphodontia subdetritica 
OTU97_2219;size=51	Fungi	Fungi	Fungi	Fungi																								
OTU97_6753;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales												
OTU97_5080;size=9	Fungi	Fungi	Fungi	Fungi																								
OTU97_5657;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_6007;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_4713;size=33	Fungi	Fungi	Fungi	Fungi																								
OTU97_6277;size=4	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
OTU97_2069;size=58	Fungi	Fungi	Fungi	Fungi																								
OTU97_5229;size=19	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_5305;size=9	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_2793;size=32	Fungi	Fungi	Fungi	Fungi																								
OTU97_6401;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Hypocreaceae	Hypocreaceae		Hypocreaceae		Trichoderma		Trichoderma				
OTU97_5619;size=5	Fungi	Fungi	Fungi	Fungi		Rozellomycota		Rozellomycota																				
OTU97_3967;size=23	Fungi	Fungi	Fungi	Fungi																								
OTU97_420;size=1205	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
OTU97_1747;size=598	Fungi	Fungi	Fungi	Fungi																								
OTU97_4923;size=8	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Filobasidiales	Filobasidiales		Filobasidiales	Piskurozymaceae	Piskurozymaceae		Piskurozymaceae	Solicoccozyma	Solicoccozyma		Solicoccozyma	Solicoccozyma terricola 	Solicoccozyma terricola 		Solicoccozyma terricola 
