OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
esv_1398	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_1399	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales		Rhynchogastremataceae		Rhynchogastremataceae		Papiliotrema		Papiliotrema		Papiliotrema flavescens 		Papiliotrema flavescens 
esv_2542	Fungi	Fungi	Fungi	Fungi																								
esv_9628	Fungi	Fungi	Fungi	Fungi																								
esv_9629	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Microascales	Microascales		Microascales	Ceratocystidaceae	Ceratocystidaceae		Ceratocystidaceae								
esv_9626	Fungi	Fungi	Fungi	Fungi																								
esv_9627	Fungi	Fungi	Fungi	Fungi																								
esv_9624	Fungi	Fungi	Fungi	Fungi																								
esv_6181	Fungi	Fungi	Fungi	Fungi																								
esv_9622	Fungi	Fungi	Fungi	Fungi																								
esv_5260	Fungi	Fungi	Fungi	Fungi																								
esv_9620	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_9621	Fungi	Fungi	Fungi	Fungi																								
esv_2541	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales												
esv_2547	Fungi	Fungi	Fungi	Fungi																								
esv_5264	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_5265	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes																
esv_7829	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
esv_9971	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Paraglomeromycetes		Paraglomeromycetes		Paraglomerales		Paraglomerales												
esv_7822	Fungi	Fungi	Fungi	Fungi																								
esv_7823	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_7820	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_7821	Fungi	Fungi	Fungi	Fungi																								
esv_7826	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Trechisporales	Trechisporales		Trechisporales	Hydnodontaceae	Hydnodontaceae		Hydnodontaceae	Fibrodontia	Fibrodontia		Fibrodontia	Fibrodontia alba 	Fibrodontia alba 		Fibrodontia alba 
esv_5268	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_7824	Fungi	Fungi	Fungi	Fungi																								
esv_7825	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Archaeorhizomycetes	Archaeorhizomycetes		Archaeorhizomycetes		Archaeorhizomycetales		Archaeorhizomycetales		Archaeorhizomycetaceae		Archaeorhizomycetaceae		Archaeorhizomyces		Archaeorhizomyces				
esv_2549	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Incertae_sedis	Incertae_sedis		Incertae_sedis	Incertae_sedis	Incertae_sedis		Incertae_sedis	Colacogloea	Colacogloea		Colacogloea	Colacogloea sp 	Colacogloea sp 		Colacogloea sp 
esv_5099	Fungi	Fungi	Fungi	Fungi																								
esv_5098	Fungi	Fungi	Fungi	Fungi																								
esv_5095	Fungi	Fungi	Fungi	Fungi																								
esv_5094	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Auriculariales		Auriculariales												
esv_5096	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomerales	Glomerales	Glomerales	Glomerales	Glomeraceae	Glomeraceae	Glomeraceae	Glomeraceae	Rhizophagus	Rhizophagus		Rhizophagus				
esv_5090	Fungi	Fungi	Fungi	Fungi																								
esv_5093	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes	Glomeromycetes	Glomeromycetes	Diversisporales	Diversisporales	Diversisporales	Diversisporales	Acaulosporaceae	Acaulosporaceae		Acaulosporaceae	Acaulospora	Acaulospora		Acaulospora		Acaulospora minuta 		Acaulospora minuta 
esv_5092	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_1978	Fungi	Fungi	Fungi	Fungi																								
esv_1979	Fungi	Fungi	Fungi	Fungi																								
esv_1976	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota		Rozellomycota	Incertae_sedis			Incertae_sedis	Gs04			Gs04												
esv_1977	Fungi	Fungi	Fungi	Fungi																								
esv_1974	Fungi	Fungi	Fungi	Fungi																								
esv_1975	Fungi	Fungi	Fungi	Fungi																								
esv_1973	Fungi	Fungi	Fungi	Fungi																								
esv_1970	Fungi	Fungi	Fungi	Fungi	Mucoromycota	Mucoromycota	Mucoromycota	Mucoromycota	Mucoromycetes	Mucoromycetes		Mucoromycetes	Mucorales	Mucorales		Mucorales	Mucoraceae	Mucoraceae		Mucoraceae	Mucor	Mucor		Mucor	Mucor minutus 	Mucor minutus 		Mucor minutus 
esv_1971	Fungi	Fungi	Fungi	Fungi																								
esv_2375	Fungi	Fungi	Fungi	Fungi																								
esv_2374	Fungi	Fungi	Fungi	Fungi																								
esv_5897	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Orbiliomycetes	Orbiliomycetes		Orbiliomycetes	Orbiliales	Orbiliales		Orbiliales	Orbiliaceae	Orbiliaceae		Orbiliaceae								
esv_5896	Fungi	Fungi	Fungi	Fungi																								
esv_5891	Fungi	Fungi	Fungi	Fungi																								
esv_5890	Fungi	Fungi	Fungi	Fungi																								
esv_5893	Fungi	Fungi	Fungi	Fungi																								
esv_2372	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_5899	Fungi	Fungi	Fungi	Fungi																								
esv_5898	Fungi	Fungi	Fungi	Fungi																								
esv_8891	Fungi	Fungi	Fungi	Fungi																								
esv_2872	Fungi	Fungi	Fungi	Fungi																								
esv_2873	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_6270	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
esv_6271	Fungi	Fungi	Fungi	Fungi	Calcarisporiellomycota	Calcarisporiellomycota		Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellomycetes		Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellales		Calcarisporiellales	Calcarisporiellaceae	Calcarisporiellaceae		Calcarisporiellaceae	Calcarisporiella	Calcarisporiella		Calcarisporiella	Calcarisporiella sp 	Calcarisporiella sp 		Calcarisporiella sp 
esv_6272	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_6273	Fungi	Fungi	Fungi	Fungi																								
esv_6274	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_6275	Fungi	Fungi	Fungi	Fungi		Mortierellomycota		Mortierellomycota		Mortierellomycetes		Mortierellomycetes		Mortierellales		Mortierellales												
esv_6276	Fungi	Fungi	Fungi	Fungi																								
esv_6277	Fungi	Fungi	Fungi	Fungi																								
esv_6278	Fungi	Fungi	Fungi	Fungi																								
esv_6279	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_8360	Fungi	Fungi	Fungi	Fungi																								
esv_8361	Fungi	Fungi	Fungi	Fungi																								
esv_8362	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_8363	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Sporormiaceae	Sporormiaceae		Sporormiaceae								
esv_8364	Fungi	Fungi	Fungi	Fungi																								
esv_8365	Fungi	Fungi	Fungi	Fungi																								
esv_8366	Fungi	Fungi	Fungi	Fungi																								
esv_8367	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales												
esv_8368	Fungi	Fungi	Fungi	Fungi																								
esv_8369	Fungi	Fungi	Fungi	Fungi																								
esv_2951	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales	Podoscyphaceae	Podoscyphaceae		Podoscyphaceae	Hypochnicium	Hypochnicium		Hypochnicium		Hypochnicium sp 		Hypochnicium sp 
esv_2950	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Cantharellales		Cantharellales		Ceratobasidiaceae		Ceratobasidiaceae								
esv_2952	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes																
esv_2955	Fungi	Fungi	Fungi	Fungi																								
esv_2954	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_2957	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_2959	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales	Pluteaceae	Pluteaceae		Pluteaceae	Pluteus	Pluteus		Pluteus				
esv_2958	Fungi	Fungi	Fungi	Fungi																								
esv_8182	Fungi	Fungi	Fungi	Fungi																								
esv_3534	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_6015	Fungi	Fungi	Fungi	Fungi																								
esv_3024	Fungi	Fungi	Fungi	Fungi																								
esv_6017	Fungi	Fungi	Fungi	Fungi																								
esv_3022	Fungi	Fungi	Fungi	Fungi																								
esv_3023	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes																
esv_3532	Fungi	Fungi	Fungi	Fungi																								
esv_3533	Fungi	Fungi	Fungi	Fungi																								
esv_6018	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales		Agaricaceae		Agaricaceae								
esv_3539	Fungi	Fungi	Fungi	Fungi																								
esv_3028	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Agaricales		Agaricales		Physalacriaceae		Physalacriaceae		Cylindrobasidium		Cylindrobasidium		Cylindrobasidium sp 		Cylindrobasidium sp 
esv_3029	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_7637		Fungi	Fungi	Fungi																								
esv_7636	Fungi	Fungi	Fungi	Fungi																								
esv_7635	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_7634	Fungi	Fungi	Fungi	Fungi																								
esv_7633	Fungi	Fungi	Fungi	Fungi																								
esv_7632	Fungi	Fungi	Fungi	Fungi																								
esv_7631	Fungi	Fungi	Fungi	Fungi																								
esv_7630	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota																				
esv_8508	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_8509	Fungi	Fungi	Fungi	Fungi																								
esv_7639	Fungi	Fungi	Fungi	Fungi																								
esv_7638	Fungi	Fungi	Fungi	Fungi																								
esv_6592	Fungi	Fungi	Fungi	Fungi																								
esv_9363	Fungi	Fungi	Fungi	Fungi																								
esv_9362	Fungi	Fungi	Fungi	Fungi																								
esv_9361	Fungi	Fungi	Fungi	Fungi																								
esv_9360	Fungi	Fungi	Fungi	Fungi																								
esv_9367	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes		Eurotiales		Eurotiales												
esv_9366	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_9365	Fungi	Fungi	Fungi	Fungi																								
esv_9364	Fungi	Fungi	Fungi	Fungi																								
esv_9369	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_9368	Fungi	Fungi	Fungi	Fungi																								
esv_699	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes		Cystobasidiomycetes																
esv_698	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
esv_695	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales	Steccherinaceae	Steccherinaceae		Steccherinaceae								
esv_694	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_697	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_696	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Orbiliomycetes	Orbiliomycetes		Orbiliomycetes	Orbiliales	Orbiliales		Orbiliales	Orbiliaceae	Orbiliaceae		Orbiliaceae		Arthrobotrys		Arthrobotrys				
esv_691	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
esv_690	Fungi	Fungi	Fungi	Fungi																								
esv_693	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Xylariales		Xylariales		Xylariaceae		Xylariaceae								
esv_692	Fungi	Fungi	Fungi	Fungi																								
esv_8187	Fungi	Fungi	Fungi	Fungi																								
esv_9107	Fungi	Fungi	Fungi	Fungi																								
esv_9106	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
esv_9105	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
esv_5709	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
esv_5708	Fungi	Fungi	Fungi	Fungi		Glomeromycota	Glomeromycota	Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
esv_9101	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales		Mortierellales	Mortierellaceae	Mortierellaceae		Mortierellaceae	Mortierella	Mortierella		Mortierella				
esv_9100	Fungi	Fungi	Fungi	Fungi																								
esv_5705	Fungi	Fungi	Fungi	Fungi																								
esv_5704	Fungi	Fungi	Fungi	Fungi																								
esv_5707	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales	Incertae_sedis	Incertae_sedis	Candida	Incertae_sedis	Candida	Candida		Candida	Candida sake 	Candida sake 		Candida sake 
esv_5706	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
esv_5701	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Trechisporales		Trechisporales		Hydnodontaceae		Hydnodontaceae		Trechispora		Trechispora				
esv_5700	Fungi	Fungi	Fungi	Fungi																								
esv_5703	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_9108	Fungi	Fungi	Fungi	Fungi																								
esv_6058	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes		Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales		Erythrobasidiales	Erythrobasidiaceae	Erythrobasidiaceae		Erythrobasidiaceae	Erythrobasidium	Erythrobasidium		Erythrobasidium	Erythrobasidium hasegawianum 	Erythrobasidium hasegawianum 		Erythrobasidium hasegawianum 
esv_8053	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_8050	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae								
esv_8051	Fungi	Fungi	Fungi	Fungi																								
esv_8056	Fungi	Fungi	Fungi	Fungi																								
esv_8057	Fungi	Fungi	Fungi	Fungi																								
esv_8054	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Xylariales		Xylariales		Xylariaceae		Xylariaceae		Kretzschmaria		Kretzschmaria		Kretzschmaria sp 		Kretzschmaria sp 
esv_7054	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota		Tremellomycetes		Tremellomycetes		Tremellales		Tremellales		Trimorphomycetaceae		Trimorphomycetaceae								
esv_6502	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae								
esv_6051	Fungi	Fungi	Fungi	Fungi																								
esv_6052	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_6053	Fungi	Fungi	Fungi	Fungi																								
esv_6054	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_6055	Fungi	Fungi	Fungi	Fungi																								
esv_5974	Fungi	Fungi	Fungi	Fungi																								
esv_6504	Fungi	Fungi	Fungi	Fungi																								
esv_6360	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Trechisporales	Trechisporales		Trechisporales	Hydnodontaceae	Hydnodontaceae		Hydnodontaceae	Fibrodontia	Fibrodontia		Fibrodontia	Fibrodontia alba 	Fibrodontia alba 		Fibrodontia alba 
esv_9235	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
esv_9234	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_9893	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_9892	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetes	Archaeorhizomycetes	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetales		Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomycetaceae		Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces		Archaeorhizomyces	Archaeorhizomyces sp 	Archaeorhizomyces sp 		Archaeorhizomyces sp 
esv_9895	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_9894	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales												
esv_2494	Fungi	Fungi	Fungi	Fungi																								
esv_9897	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae								
esv_2495	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_9232	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
esv_2144	Fungi	Fungi	Fungi	Fungi																								
esv_8540	Fungi	Fungi	Fungi	Fungi																								
esv_2497	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Corticiales	Corticiales		Corticiales	Corticiaceae	Corticiaceae		Corticiaceae	Corticium	Corticium		Corticium		Corticium sp 		Corticium sp 
esv_8541	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
esv_2142	Fungi	Fungi	Fungi	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes																
esv_8542	Fungi	Fungi	Fungi	Fungi																								
esv_2491	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_8543	Fungi	Fungi	Fungi	Fungi																								
esv_8544	Fungi	Fungi	Fungi	Fungi																								
esv_2141	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
